_CATEGORY_;_NAME_;_DESCRIPTION_;_IMAGE_;_IMAGES_;_ATTRIBUTES_;_DOWNLOADS_;_SKU_;_URL_
Verderflex | Verderflex Vantage 3000;3000 EZ P;The Verderflex® Vantage 3000 range of tube pumps offer highly accurate, repeatable dosing, for low to medium flow. They are ideally suited for pharmaceutical and laboratory applications.;https://www.verderliquids.com/fileadmin/_processed_/d/e/csm_VF_VANTAGE_3000EZ_P_SINGLE_HEAD_58e15abc58.png;https://www.verderliquids.com/fileadmin/_processed_/d/e/csm_VF_VANTAGE_3000EZ_P_SINGLE_HEAD_58e15abc58.png;"Properties | Max. flow | 1310 ml/min
Properties | Max. discharge pressure | 2 bar
Properties | Max. temperature | 85 °C
Properties | Max tube | 8 mm
Properties | Certificates | -
Properties | Speed | 15-250 rpm
Properties | Protection Class | IP66";Technosheet Vantage 3000 EZ P | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Vantage_3000/Verderflex_Vantage_3000_P_EZ_Technosheet.pdf, Verderflex_Vantage3000_P_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage3000_P_English_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Accessoires_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Accessoires_INT_English_Brochure.pdf, Verderflex Peristaltic Pump Hoses Brochure | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Brochures/Peristaltic_Pump_Hoses.pdf;3000-ez-p;https://www.verderliquids.com/int/en/verderflex/verderflex-vantage-3000-peristaltic-pumps/3000-ez-p
Verderflex | Verderflex Vantage 3000;3000 S10 C;The Verderflex® Vantage 3000 range of tube pumps offer highly accurate, repeatable dosing, for low to medium flow. They are ideally suited for pharmaceutical and laboratory applications.;https://www.verderliquids.com/fileadmin/_processed_/e/7/csm_VF_VANTAGE_3000_S10_C_b6e47e5867.png;https://www.verderliquids.com/fileadmin/_processed_/e/7/csm_VF_VANTAGE_3000_S10_C_b6e47e5867.png;"Properties | Max. flow | 1.78 l/min
Properties | Max. discharge pressure | 2 bar
Properties | Max. temperature | 85 °C
Properties | Max tube | 8 mm
Properties | Certificates | -
Properties | Speed | 10-150 rpm
Properties | Protection Class | IP66";Vantage 3000 S10 C | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Vantage_3000/Verderflex_Vantage_3000_C_S10_Technosheet.pdf, Verderflex_Vantage3000_C_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage3000_C_English_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Accessoires_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Accessoires_INT_English_Brochure.pdf, Verderflex Peristaltic Pump Hoses Brochure | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Brochures/Peristaltic_Pump_Hoses.pdf;3000-s10-c;https://www.verderliquids.com/int/en/verderflex/verderflex-vantage-3000-peristaltic-pumps/3000-s10-c
Verderflex | Verderflex Vantage 3000;3000 S10 P;The Verderflex® Vantage 3000 range of tube pumps offer highly accurate, repeatable dosing, for low to medium flow. They are ideally suited for pharmaceutical and laboratory applications.;https://www.verderliquids.com/fileadmin/_processed_/c/2/csm_VF_VANTAGE_3000_S10_P_7705194ad1.png;https://www.verderliquids.com/fileadmin/_processed_/c/2/csm_VF_VANTAGE_3000_S10_P_7705194ad1.png;"Properties | Max. flow | 1.78 l/min
Properties | Max. discharge pressure | 2 bar
Properties | Max. temperature | 85 °C
Properties | Max tube | 8 mm
Properties | Certificates | -
Properties | Speed | 15-150 rpm
Properties | Protection Class | IP66";Technosheet Vantage 3000 S10 P | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Vantage_3000/Verderflex_Vantage_3000_P_S10_Technosheet.pdf, Verderflex_Vantage3000_P_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage3000_P_English_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Accessoires_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Accessoires_INT_English_Brochure.pdf, Verderflex Peristaltic Pump Hoses Brochure | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Brochures/Peristaltic_Pump_Hoses.pdf;3000-s10-p;https://www.verderliquids.com/int/en/verderflex/verderflex-vantage-3000-peristaltic-pumps/3000-s10-p
Verderflex | Verderflex Vantage 3000;3000 R3I C;The Verderflex® Vantage 3000 range of tube pumps offer highly accurate, repeatable dosing, for low to medium flow. They are ideally suited for pharmaceutical and laboratory applications.;https://www.verderliquids.com/fileadmin/_processed_/b/1/csm_VF_VANTAGE_3000_R3i_C_e126a411de.png;https://www.verderliquids.com/fileadmin/_processed_/b/1/csm_VF_VANTAGE_3000_R3i_C_e126a411de.png;"Properties | Max. flow | 3.25 l/min
Properties | Max. discharge pressure | 2 bar
Properties | Max. temperature | 85 °C
Properties | Max tube | 9.6 mm
Properties | Certificates | -
Properties | Speed | 10-250 rpm
Properties | Protection Class | IP66";Technosheet Vantage 3000 R3I C | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Vantage_3000/Verderrflex_Vantage_3000_C_R3i_Technosheet.pdf, Verderflex_Vantage3000_C_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage3000_C_English_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Accessoires_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Accessoires_INT_English_Brochure.pdf, Verderflex Peristaltic Pump Hoses Brochure | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Brochures/Peristaltic_Pump_Hoses.pdf;3000-r3i-c;https://www.verderliquids.com/int/en/verderflex/verderflex-vantage-3000-peristaltic-pumps/3000-r3i-c
Verderflex | Verderflex Vantage 3000;3000 R3I P;The Verderflex® Vantage 3000 range of tube pumps offer highly accurate, repeatable dosing, for low to medium flow. They are ideally suited for pharmaceutical and laboratory applications.;https://www.verderliquids.com/fileadmin/_processed_/0/0/csm_VF_VANTAGE_3000_R3i_P_52814864ff.png;https://www.verderliquids.com/fileadmin/_processed_/0/0/csm_VF_VANTAGE_3000_R3i_P_52814864ff.png;"Properties | Max. flow | 3.25 l/min
Properties | Max. discharge pressure | 2 bar
Properties | Max. temperature | 85 °C
Properties | Max tube | 9.6 mm
Properties | Certificates | -
Properties | Speed | 10-250 rpm
Properties | Protection Class | IP66";Technosheet Vantage 3000 R3I P | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Vantage_3000/Verderflex_Vantage_3000_P_R3i_Technosheet.pdf, Verderflex_Vantage3000_P_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage3000_P_English_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Accessoires_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Accessoires_INT_English_Brochure.pdf, Verderflex Peristaltic Pump Hoses Brochure | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Brochures/Peristaltic_Pump_Hoses.pdf;3000-r3i-p;https://www.verderliquids.com/int/en/verderflex/verderflex-vantage-3000-peristaltic-pumps/3000-r3i-p
Verderflex | Verderflex Vantage 5000;Vantage 5000 MODBUS;The Verderflex Vantage 5000 MODBUS is the next generation in networkable, remotely controlled cased drive tube pumps combining precision dosing and dispensing accuracy with high discharge pressures, an intuitive touch screen user interface, real time event clock and a USB data backup port. Ideal for digitally controlled pump networks operating under the MODBUS(R) RTU protocol and providing 7 local control volt free inputs & 4 local volt free status outputs. The pump works with loose tubing at up to 2 bar or with dedicated Quick Release or Mini TriClamp tube assemblies at all pressures. The Vantage 5000 offers IoT connectivity with RA (remote assistant) as an asset monitoring tool to provide the customer pump status, duty details, and limit the need for regular pump inspection.;https://www.verderliquids.com/fileadmin/_processed_/6/6/csm_VF_VANTAGE_5000_7a1786b145.png;https://www.verderliquids.com/fileadmin/_processed_/6/6/csm_VF_VANTAGE_5000_7a1786b145.png;"Properties | Protocol | MODBUS RTU
Properties | Max. flow | 6600 ml/min
Properties | Max. discharge pressure | 7 bar
Properties | Turn down ratio | 4096:1
Properties | Protection Class | IP66, NEMA 4X
Properties | Display & Programming | Intuitive 110mm Full Colour Touch Screen LCD
Properties | Backup | USB v2 dataport
Properties | Analogue Inputs & Outputs | 0-10V, 4-20mA, Frequency
Properties | Control Inputs | 7
Properties | Status Outputs | 4
Properties | Tube Failure Detection | Standard
Properties | Speed | 400 rpm
Properties | Power Supply | 85-265V 50/60Hz 1 Phase
Properties | Certificates | FDA
Properties | Max. particle size | 2.5 mm";Technosheet Verderflex Vantage 5000 MODBUS | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verderflex/Documents/Documents_EN/Vantage_5000/Verderflex_vantage5000_Modbus.pdf, Verderflex_Vantage5000__INT_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__INT_English_Manual.pdf, Verderflex_Vantage5000__ES_Spanish_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__ES_Spanish_Manual.pdf, Bedienungsanleitung Verderflex Vantage 5000 | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__DE_German_Manual.pdf, Verderflex_Vantage5000__FR_French_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__FR_French_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Vantage5000__INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Vantage5000__INT_English_Brochure.pdf, Verderflex_Vantage5000_APP_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Vantage5000_APP_INT_English_Brochure.pdf;vantage-5000-modbus;https://www.verderliquids.com/int/en/verderflex/verderflex-vantage-5000-peristaltic-pumps/vantage-5000-modbus
Verderflex | Verderflex Vantage 5000;Vantage 5000 Control;The Verderflex Vantage 5000 Control is the next generation in cased drive tube pumps combining precision dosing and dispensing accuracy with high discharge pressures, an intuitive touch screen user interface, a real time event clock and a USB data backup port. The pump works with loose tubing at up to 2 bar or with dedicated Quick Release or Mini TriClamp tube assemblies at all pressures. The Vantage 5000 offers IoT connectivity with RA (remote assistant) as an asset monitoring tool to provide the customer pump status, duty details, and limit the need for regular pump inspection.;https://www.verderliquids.com/fileadmin/_processed_/6/6/csm_VF_VANTAGE_5000_7a1786b145.png;https://www.verderliquids.com/fileadmin/_processed_/6/6/csm_VF_VANTAGE_5000_7a1786b145.png;"Properties | Protocol | -
Properties | Max. flow | 6600 ml/min
Properties | Max. discharge pressure | 7 bar
Properties | Turn down ratio | 4096:1
Properties | Protection Class | IP66, NEMA 4X
Properties | Display & Programming | Intuitive 110mm Full Colour Touch Screen LCD
Properties | Alarms & Alerts | Highly visible, color coded on-screen status messages
Properties | Backup | USB v2 dataport
Properties | Storage | 20 program dosing and batching programs
Properties | Menu Access | 5 Password protected accounts
Properties | Tube Failure Detection | Standard
Properties | Speed | 400 rpm
Properties | Power Supply | 85-265V 50/60Hz 1 Phase
Properties | Certificates | FDA
Properties | Max. particle size | 2.5 mm";Verderflex_Vantage5000__INT_English_Datasheet.PDF | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_Vantage5000__INT_English_Datasheet.PDF, Verderflex_Vantage5000__INT_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__INT_English_Manual.pdf, Verderflex_Vantage5000__ES_Spanish_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__ES_Spanish_Manual.pdf, Verderflex_Vantage5000__FR_French_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__FR_French_Manual.pdf, Bedienungsanleitung Verderflex Vantage 5000 | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__DE_German_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Vantage5000__INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Vantage5000__INT_English_Brochure.pdf, Verderflex_Vantage5000_APP_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Vantage5000_APP_INT_English_Brochure.pdf;vantage-5000-control;https://www.verderliquids.com/int/en/verderflex/verderflex-vantage-5000-peristaltic-pumps/vantage-5000-control
Verderflex | Verderflex Vantage 5000;Vantage 5000 Remote;The Verderflex Vantage 5000 Remote is the next generation in remotely controlled cased drive tube pumps combining precision dosing and dispensing accuracy with high discharge pressures, an intuitive touch screen user interface, real time event clock and a USB data backup port. Control signal inputs & outputs include 0-10V, 4 to 20mA & proportional flow modes, 7 control volt free inputs & 4-volt free status outputs. The pump works with loose tubing at up to 2 bar or with dedicated Quick Release or Mini TriClamp tube assemblies at all pressures. The Vantage 5000 offers IoT connectivity with RA (remote assistant) as an asset monitoring tool to provide the customer pump status, duty details, and limit the need for regular pump inspection.;https://www.verderliquids.com/fileadmin/_processed_/6/6/csm_VF_VANTAGE_5000_7a1786b145.png;https://www.verderliquids.com/fileadmin/_processed_/6/6/csm_VF_VANTAGE_5000_7a1786b145.png, https://www.verderliquids.com/fileadmin/_processed_/1/a/csm_VF_VANTAGE_5000_BACK_6ea77ead57.png;"Properties | Protocol | -
Properties | Max. flow | 6600 ml/min
Properties | Max. discharge pressure | 7 bar
Properties | Turn down ratio | 4096:1
Properties | Protection Class | IP66, NEMA 4X
Properties | Display & Programming | Intuitive 110mm Full Colour Touch Screen LCD
Properties | Backup | USB v2 dataport
Properties | Analogue Inputs & Outputs | 0-10V, 4-20mA, Frequency
Properties | Control Inputs | 7
Properties | Status Outputs | 4
Properties | Menu Access | 5 Password protected accounts
Properties | Tube Failure Detection | Standard
Properties | Speed | 400 rpm
Properties | Power Supply | 85-265V 50/60Hz 1 Phase
Properties | Certificates | FDA
Properties | Max. particle size | 2.5 mm";Verderflex_Vantage5000__INT_English_Datasheet.PDF | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_Vantage5000__INT_English_Datasheet.PDF, Verderflex_Vantage5000__INT_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__INT_English_Manual.pdf, Bedienungsanleitung Verderflex Vantage 5000 | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__DE_German_Manual.pdf, Verderflex_Vantage5000__FR_French_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__FR_French_Manual.pdf, Verderflex_Vantage5000__ES_Spanish_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__ES_Spanish_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Vantage5000__INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Vantage5000__INT_English_Brochure.pdf, Verderflex_Vantage5000_APP_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Vantage5000_APP_INT_English_Brochure.pdf;vantage-5000-remote;https://www.verderliquids.com/int/en/verderflex/verderflex-vantage-5000-peristaltic-pumps/vantage-5000-remote
Verderflex | Verderflex Vantage 5000;Vantage 5000 SCADA LV;The Verderflex Vantage 5000 SCADA LV is the next generation in 24V DC opto-isolated remotely controlled cased drive tube pumps combining precision dosing and dispensing accuracy with high discharge pressures, an intuitive touch screen user interface, real time event clock and a USB data backup port. Ideal for SCADA systems, control signal inputs & outputs include 0-10V, 4 to 20mA & proportional flow modes, 7 control volt free inputs & 4-volt free status outputs. The pump works with loose tubing at up to 2 bar or with dedicated Quick Release or Mini TriClamp tube assemblies at all pressures. The Vantage 5000 offers IoT connectivity with RA (remote assistant) as an asset monitoring tool to provide the customer pump status, duty details, and limit the need for regular pump inspection.;https://www.verderliquids.com/fileadmin/_processed_/b/d/csm_VF_VANTAGE_5000_SCADA_01_df9e7a0e2f.png;https://www.verderliquids.com/fileadmin/_processed_/b/d/csm_VF_VANTAGE_5000_SCADA_01_df9e7a0e2f.png, https://www.verderliquids.com/fileadmin/_processed_/6/6/csm_VF_VANTAGE_5000_7a1786b145.png;"Properties | Protocol | -
Properties | Max. flow | 6600 ml/min
Properties | Max. discharge pressure | 7 bar
Properties | Turn down ratio | 4096:1
Properties | Protection Class | IP66, NEMA 4X
Properties | Display & Programming | Intuitive 110mm Full Colour Touch Screen LCD
Properties | Protection | Opto isolated 24V DC
Properties | Backup | USB v2 dataport
Properties | Analogue Inputs & Outputs | 0-10V, 4-20mA, Frequency
Properties | Control Inputs | 7
Properties | Status Outputs | 4
Properties | Tube Failure Detection | Standard
Properties | Speed | 120 rpm
Properties | Power Supply | 85-265V 50/60Hz 1 Phase
Properties | Certificates | FDA
Properties | Max. particle size | 2.5 mm";Verderflex_Vantage5000__INT_English_Datasheet.PDF | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_Vantage5000__INT_English_Datasheet.PDF, Verderflex_Vantage5000__INT_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__INT_English_Manual.pdf, Bedienungsanleitung Verderflex Vantage 5000 | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__DE_German_Manual.pdf, Verderflex_Vantage5000__FR_French_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__FR_French_Manual.pdf, Verderflex_Vantage5000__ES_Spanish_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__ES_Spanish_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Vantage5000__INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Vantage5000__INT_English_Brochure.pdf, Verderflex_Vantage5000_APP_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Vantage5000_APP_INT_English_Brochure.pdf;vantage-5000-scada-lv;https://www.verderliquids.com/int/en/verderflex/verderflex-vantage-5000-peristaltic-pumps/vantage-5000-scada-lv
Verderflex | Verderflex Vantage 5000;Vantage 5000 SCADA HV;The Verderflex Vantage 5000 SCADA HV is the next generation in 115V AC opto-isolated remotely controlled cased drive tube pumps combining precision dosing and dispensing accuracy with high discharge pressures, an intuitive touch screen user interface, real time event clock and a USB data backup port. Ideal for SCADA systems, control signal inputs & outputs include 0-10V, 4 to 20mA & proportional flow modes, 7 control volt free inputs & 4-volt free status outputs. The pump works with loose tubing at up to 2 bar or with dedicated Quick Release or Mini TriClamp tube assemblies at all pressures. The Vantage 5000 offers IoT connectivity with RA (remote assistant) as an asset monitoring tool to provide the customer pump status, duty details, and limit the need for regular pump inspection.;https://www.verderliquids.com/fileadmin/_processed_/b/d/csm_VF_VANTAGE_5000_SCADA_01_df9e7a0e2f.png;https://www.verderliquids.com/fileadmin/_processed_/b/d/csm_VF_VANTAGE_5000_SCADA_01_df9e7a0e2f.png, https://www.verderliquids.com/fileadmin/_processed_/6/6/csm_VF_VANTAGE_5000_7a1786b145.png;"Properties | Protocol | -
Properties | Max. flow | 6600 ml/min
Properties | Max. discharge pressure | 7 bar
Properties | Turn down ratio | 4096:1
Properties | Protection Class | IP66, NEMA 4X
Properties | Display & Programming | Intuitive 110mm Full Colour Touch Screen LCD
Properties | Protection | Opto isolated 115V AC
Properties | Backup | USB v2 dataport
Properties | Analogue Inputs & Outputs | 0-10V, 4-20mA, Frequency
Properties | Control Inputs | 7
Properties | Status Outputs | 4
Properties | Tube Failure Detection | Standard
Properties | Speed | 400 rpm
Properties | Power Supply | 85-265V 50/60Hz 1 Phase
Properties | Certificates | FDA
Properties | Max. particle size | 2.5 mm";Verderflex_Vantage5000__INT_English_Datasheet.PDF | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_Vantage5000__INT_English_Datasheet.PDF, Verderflex_Vantage5000__INT_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__INT_English_Manual.pdf, Bedienungsanleitung Verderflex Vantage 5000 | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__DE_German_Manual.pdf, Verderflex_Vantage5000__FR_French_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__FR_French_Manual.pdf, Verderflex_Vantage5000__ES_Spanish_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_Vantage5000__ES_Spanish_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Vantage5000__INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Vantage5000__INT_English_Brochure.pdf, Verderflex_Vantage5000_APP_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Vantage5000_APP_INT_English_Brochure.pdf;vantage-5000-scada-hv;https://www.verderliquids.com/int/en/verderflex/verderflex-vantage-5000-peristaltic-pumps/vantage-5000-scada-hv
Verderflex | Verderflex VF;VF 100;Verderflex VF 100 peristaltic pump for dosing and low flow applications;https://www.verderliquids.com/fileadmin/_processed_/2/0/csm_VF_Assembly.transparent_background__003__c3b3332bda.png;https://www.verderliquids.com/fileadmin/_processed_/2/0/csm_VF_Assembly.transparent_background__003__c3b3332bda.png;"Properties | Max. flow | 55 m3/h
Properties | Max. discharge pressure | 16 bar
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 25 mm
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. NBRF. CSM. EPDM
Properties | Speed | 50 rpm
Properties | Max particle size compressible | 25 mm
Properties | Max. particle size smooth incompressible | 10 mm";Verderflex_VF_VF100_INT_English_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_VF_VF100_INT_English_Datasheet.pdf, Verderflex_VF_100-125_INT_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_VF_100-125_INT_English_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Accessoires_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Accessoires_INT_English_Brochure.pdf;vf-100;https://www.verderliquids.com/int/en/verderflex/verderflex-vf-peristaltic-pumps/vf-100
Verderflex | Verderflex VF;VF 125;Verderflex VF 125 peristaltic pump for dosing and low flow applications;https://www.verderliquids.com/fileadmin/_processed_/a/d/csm_VF_125_2020_dbe4667c02.png;https://www.verderliquids.com/fileadmin/_processed_/a/d/csm_VF_125_2020_dbe4667c02.png;"Properties | Max. flow | 90 m3/h
Properties | Max. discharge pressure | 16 bar
Properties | Max. temperature | 80 °C
Properties | Max. particle size | 31.25 mm
Properties | Max suction lift | 9.5 m wc
Properties | Hose material | NR. NBR. NBRF. CSM. EPDM
Properties | Speed | 45 rpm
Properties | Max particle size compressible | 31.25 mm
Properties | Max. particle size smooth incompressible | 12.5 mm";Technosheet VF 125 | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_Datasheet/Verderflex_VF_VF125_INT_English_Datasheet.pdf, Verderflex_VF_100-125_INT_English_Manual.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_manual/Verderflex_VF_100-125_INT_English_Manual.pdf, Verderflex_INT_EN_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_INT_EN_Brochure.pdf, Verderflex_Accessoires_INT_English_Brochure.pdf | https://www.verderliquids.com/fileadmin/user_upload/Test/Verderflex_brochure/Verderflex_Accessoires_INT_English_Brochure.pdf;vf-125;https://www.verderliquids.com/int/en/verderflex/verderflex-vf-peristaltic-pumps/vf-125
Verdergear | Verdergear Process Max;Max M0;;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;https://www.verderliquids.com/fileadmin/_processed_/5/a/csm_Verdergear-Process-Max_47228239fc.png;"Properties | Max. flow | 1.5 l/min
Properties | Max. discharge pressure | 24.1 bar
Properties | Max. temperature | 260 °C
Properties | Max. particle size | 0 mm
Properties | Certificates | ATEX
Properties | Viscosity | 100000 mPa.s
Properties | Max. system pressure | 34.5 bar
Properties | Temperature range | -40 _ +260 °C";Verdergear_Process-Max-M0_INT_EN_Datasheet.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Verdergear_Process-Max-M0_INT_EN_Datasheet.pdf, Technosheet_Verdergear_VGP_en.pdf | https://www.verderliquids.com/fileadmin/user_upload/Website_documents_2016/Verdergear/Documents/Documents_EN/Technosheet_Verdergear_VGP_en.pdf;max-m0;https://www.verderliquids.com/int/en/verdergear/verdergear-process-max-rotary-gear-pumps/max-m0
